user_id,age,employment_type,monthly_income,credit_score,purchase_amount,product_category,bnpl_installments,repayment_delay_days,missed_payments,default_flag,app_usage_frequency,location,transaction_date,debt_to_income_ratio,risk_score,customer_segment
1167,34,Self-Employed,33298.95,449,5000,Home,6,7,1,0,3.18,Canada,1/4/2023,0.150154885,194.4,High Risk
1168,23,Salaried,38018.31,481,5000,Fashion,6,18,1,1,8.91,Canada,5/19/2023,0.131515578,203.6,High Risk
1169,38,Unemployed,9824.42,359,3044.31,Home,6,5,0,0,7.05,USA,9/23/2024,0.309871728,206.4,High Risk
1170,20,Self-Employed,50071.7,590,5000,Fashion,3,12,1,0,4.57,Canada,9/23/2024,0.099856805,148,Medium Risk
1171,49,Student,22069.91,391,5000,Home,6,0,1,1,9.62,Canada,3/7/2023,0.226552804,203.6,High Risk
1172,34,Salaried,54654.93,556,5000,Home,3,0,0,0,1.65,Canada,5/24/2023,0.091483056,117.6,Medium Risk
1173,37,Self-Employed,20413.41,310,5000,Sports,12,16,2,0,7.4,USA,7/11/2024,0.244937029,288,High Risk
1174,28,Unemployed,9667.74,300,1981.04,Sports,3,9,2,0,2.31,UK,6/1/2023,0.20491242,278,High Risk
1175,20,Self-Employed,16150.1,300,640.19,Beauty,6,30,4,1,8.38,India,3/14/2023,0.039640002,360,High Risk
1176,49,Salaried,47233.11,566,5000,Electronics,6,11,1,0,6.49,USA,7/13/2024,0.105857946,155.6,Medium Risk
1177,30,Self-Employed,52666.92,504,5000,Electronics,6,9,2,1,9.38,Canada,6/23/2023,0.094936252,196.4,High Risk
1178,57,Unemployed,11286.1,300,4935.97,Electronics,3,17,2,1,4.02,UK,1/19/2023,0.437349483,294,High Risk
1179,35,Self-Employed,59413.25,571,5000,Fashion,6,21,1,1,1.8,UK,5/11/2023,0.084156312,173.6,Medium Risk
1180,41,Self-Employed,87997.02,670,5000,Home,6,14,3,0,7.55,India,8/21/2024,0.056820106,160,Medium Risk
1181,32,Salaried,54526.88,597,5000,Fashion,3,0,0,0,3.26,Canada,2/15/2023,0.091697893,101.2,Medium Risk
1182,30,Self-Employed,82423.7,637,5000,Electronics,3,16,2,1,4.52,Canada,2/2/2023,0.060662164,157.2,Medium Risk
1183,50,Student,5000,304,2491.91,Electronics,6,0,0,0,2.99,UK,6/28/2023,0.498382,218.4,High Risk
1184,35,Unemployed,10369.53,300,4514.91,Sports,6,13,1,1,6.46,India,10/17/2024,0.435401605,266,High Risk
1185,40,Student,14305.44,318,1425.99,Home,3,16,1,0,2.73,UK,6/23/2023,0.09968166,264.8,High Risk
1186,31,Self-Employed,54693.95,492,5000,Fashion,3,21,3,1,7.41,Australia,5/14/2023,0.091417789,245.2,High Risk
1187,33,Unemployed,5000,300,547.44,Beauty,12,14,2,0,7.97,Australia,4/29/2023,0.109488,288,High Risk
1188,42,Student,19384,459,2243.57,Fashion,3,2,0,0,4.76,Australia,7/15/2024,0.115743397,160.4,High Risk
1189,57,Student,28806.05,410,5000,Fashion,9,3,1,1,3.19,Australia,8/25/2024,0.173574648,202,High Risk
1190,19,Self-Employed,47833.23,467,5000,Beauty,3,8,2,1,4.71,UK,10/21/2024,0.104529843,209.2,High Risk
1191,20,Unemployed,8546.4,319,3276.37,Fashion,3,9,2,0,1.41,USA,5/8/2023,0.383362585,270.4,High Risk
1192,45,Salaried,76728.64,654,5000,Sports,9,2,1,0,6.51,Germany,4/29/2023,0.065164716,102.4,Medium Risk
1193,53,Salaried,79563.54,682,5000,Fashion,9,3,0,0,6.53,Canada,7/30/2024,0.062842855,73.2,Medium Risk
1194,38,Student,19402.81,350,5000,Sports,9,2,0,0,1.16,USA,5/26/2023,0.257694633,204,High Risk
1195,29,Salaried,37840.14,443,5000,Beauty,6,13,2,1,3.3,USA,10/12/2024,0.132134818,228.8,High Risk
1196,44,Student,15456.31,407,4378.72,Electronics,12,1,0,1,1.25,USA,1/30/2023,0.283296595,179.2,High Risk
1197,21,Student,8449.4,300,3138.31,Home,12,5,1,1,1.09,USA,3/5/2023,0.371424006,250,Medium Risk
1198,31,Salaried,44002.66,411,5000,Home,12,17,3,1,1.46,Germany,10/22/2024,0.113629494,269.6,High Risk
1199,21,Salaried,21495.73,354,1383.52,Home,6,13,2,0,9.48,USA,8/19/2024,0.06436255,264.4,High Risk
1200,43,Salaried,66336.48,586,5000,Electronics,3,20,1,0,1.19,UK,10/19/2024,0.075373309,165.6,Medium Risk
1201,54,Student,22189.16,387,4139.54,Electronics,9,13,1,1,7.12,Australia,10/25/2024,0.186556859,231.2,High Risk
1202,51,Salaried,64955.68,605,5000,Electronics,6,5,2,0,6.21,Germany,5/10/2023,0.076975562,148,Medium Risk
1203,39,Unemployed,9129.39,318,3663.94,Beauty,9,5,1,1,6.83,USA,9/21/2024,0.401334591,242.8,High Risk
1204,18,Unemployed,8211.89,360,3003.1,Beauty,9,3,0,1,7.39,Germany,8/21/2024,0.36570144,202,High Risk
1205,22,Student,11598.29,300,4233.02,Sports,3,18,3,1,7.8,Germany,6/25/2023,0.364969319,316,High Risk
1206,19,Salaried,27508.77,388,5000,Beauty,9,8,1,0,1.58,Canada,12/18/2024,0.181760217,220.8,High Risk
1207,52,Self-Employed,75974.76,614,5000,Fashion,6,7,1,0,2.53,Germany,6/16/2023,0.06581133,128.4,Medium Risk
1208,28,Salaried,46005.58,480,5000,Electronics,9,3,0,1,7.84,UK,8/11/2024,0.108682469,154,High Risk
1209,30,Salaried,32910.71,423,5000,Home,6,14,1,0,5.45,UK,1/15/2023,0.151926227,218.8,High Risk
1210,20,Salaried,35347.82,413,5000,Electronics,9,15,1,0,7.44,UK,4/16/2023,0.141451439,224.8,High Risk
1211,54,Self-Employed,65688.6,612,5000,Beauty,6,17,2,1,8.74,USA,8/22/2024,0.076116708,169.2,Medium Risk
1212,41,Salaried,62260.05,518,5000,Sports,9,14,3,1,8.56,India,10/2/2024,0.08030832,220.8,High Risk
1213,57,Student,29178.17,475,5000,Sports,3,0,0,1,8.48,Canada,11/8/2024,0.171360987,150,High Risk
1214,37,Unemployed,12150.18,300,3625.93,Electronics,12,6,3,1,8.43,Germany,5/12/2023,0.298426032,292,High Risk
1215,57,Self-Employed,65308.92,586,100,Sports,3,11,2,0,3.83,Germany,3/2/2023,0.001531184,167.6,Medium Risk
1216,57,Self-Employed,69172.09,602,5000,Electronics,3,3,1,0,8.67,India,12/23/2024,0.072283489,125.2,Medium Risk
1217,36,Student,21874.43,434,5000,Fashion,3,14,1,0,5.21,USA,6/30/2023,0.228577385,214.4,High Risk
1218,59,Unemployed,5000,300,1908.01,Sports,12,2,0,1,9.86,Australia,2/24/2023,0.381602,224,Medium Risk
1219,19,Student,7799.93,300,3701.81,Home,6,16,1,1,3.87,UK,11/6/2024,0.474595285,272,High Risk
1220,20,Self-Employed,58743.19,530,5000,Electronics,12,17,3,1,2.27,India,2/23/2023,0.085116249,222,High Risk
1221,23,Unemployed,8191.04,322,2040.91,Sports,12,4,0,0,9.76,Canada,3/2/2023,0.24916372,219.2,High Risk
1222,42,Unemployed,6781.04,300,2543.67,Fashion,9,9,1,0,5.95,India,1/14/2023,0.375115027,258,Medium Risk
1223,53,Student,18617.79,371,3942.82,Electronics,3,19,1,1,4.6,Germany,10/27/2024,0.211777015,249.6,High Risk
1224,44,Salaried,85671.58,699,5000,Home,12,1,0,0,2.33,Australia,4/16/2023,0.058362411,62.4,Medium Risk
1225,26,Unemployed,7460.69,329,680.76,Fashion,6,0,0,1,2.3,India,10/22/2024,0.091246252,208.4,High Risk
1226,26,Salaried,75685.89,681,4783.05,Fashion,12,1,0,0,5.63,USA,2/17/2023,0.063196059,69.6,Medium Risk
1227,25,Student,13450.51,369,2617.86,Electronics,6,0,0,1,9.57,Germany,7/17/2024,0.194629051,192.4,High Risk
1228,23,Salaried,25836.01,463,100,Home,3,0,0,0,9.13,Germany,3/24/2023,0.003870567,154.8,High Risk
1229,24,Unemployed,5207.35,319,2366.09,Beauty,6,2,0,1,7.65,Australia,4/11/2023,0.454375066,216.4,High Risk
1230,24,Student,18080.58,332,5000,Electronics,3,15,1,0,3.13,Australia,4/8/2023,0.276539801,257.2,High Risk
1231,46,Unemployed,6805.64,366,2747.94,Fashion,9,0,0,0,10,UK,7/7/2024,0.403773929,193.6,High Risk
1232,56,Unemployed,10885.84,355,4270.12,Home,12,17,1,1,9,USA,10/9/2024,0.392263711,252,High Risk
1233,56,Unemployed,13720.59,344,3535.15,Electronics,3,0,0,1,7.44,UK,1/12/2023,0.257652914,202.4,High Risk
1234,24,Unemployed,10738.29,358,5000,Beauty,12,3,0,1,5.65,UK,9/30/2024,0.465623484,202.8,High Risk
1235,20,Self-Employed,64333.19,648,5000,Home,9,1,0,0,3.33,Canada,8/20/2024,0.07772038,82.8,Medium Risk
1236,59,Salaried,79431.32,710,5000,Fashion,3,4,0,0,8.57,Australia,11/3/2024,0.062947462,64,Low Risk
1237,19,Salaried,40545.66,492,5000,Electronics,6,11,2,0,1.85,Australia,11/6/2024,0.123317761,205.2,High Risk
1238,26,Student,8295.14,300,1622.23,Sports,6,10,1,0,8,Germany,1/4/2023,0.195563909,260,High Risk
1239,25,Self-Employed,42551.66,446,5000,Sports,6,21,1,0,1.72,India,3/8/2023,0.117504229,223.6,High Risk
1240,25,Unemployed,8395.52,300,3995.47,Sports,12,11,2,0,3.57,Germany,6/14/2023,0.475905006,282,High Risk
1241,26,Unemployed,15006.65,328,5000,Sports,6,21,1,1,7.75,USA,7/15/2024,0.333185621,270.8,High Risk
1242,31,Unemployed,5000,300,3156.03,Home,9,14,2,0,1.59,India,7/4/2024,0.631206,288,High Risk
1243,51,Unemployed,14210.96,319,4151.07,Electronics,3,16,2,1,5.16,Canada,1/28/2023,0.292103419,284.4,High Risk
1244,21,Self-Employed,31622.42,504,5000,Electronics,12,1,0,0,6.35,Germany,6/15/2023,0.158115666,140.4,High Risk
1245,42,Self-Employed,102732.24,805,5000,Fashion,12,2,0,0,7.58,USA,5/24/2023,0.048670213,22,Low Risk
1246,47,Self-Employed,47298.09,504,5000,Fashion,6,12,2,0,5.56,India,6/2/2023,0.105712514,202.4,High Risk
1247,39,Unemployed,6301.42,300,1567.67,Electronics,12,15,2,1,9,Australia,2/16/2023,0.248780434,290,High Risk
1248,34,Unemployed,11314.03,359,5000,Fashion,3,2,0,1,3.83,Australia,6/11/2023,0.44192918,200.4,High Risk
1249,51,Self-Employed,56316.44,535,5000,Sports,9,1,0,1,4.29,UK,9/13/2024,0.088784021,128,High Risk
1250,20,Student,8022.94,320,1902.56,Electronics,6,0,0,0,6.78,India,8/4/2024,0.237140001,212,High Risk
1251,22,Unemployed,6939.47,300,1179.93,Sports,9,22,2,0,4.39,Germany,8/4/2024,0.170031717,304,High Risk
1252,53,Student,16416.96,351,5000,Home,9,13,1,0,4.95,Canada,12/12/2024,0.304563086,245.6,High Risk
1253,31,Unemployed,19216.36,369,4614.13,Electronics,9,5,2,0,8.34,Australia,12/26/2024,0.240114673,242.4,High Risk
1254,30,Unemployed,12170.02,319,3405.45,Electronics,9,17,2,1,6.45,Germany,1/9/2023,0.279822876,286.4,High Risk
1255,47,Self-Employed,35878.28,382,5000,Fashion,3,19,4,1,7.67,Canada,11/23/2024,0.139360081,305.2,High Risk
1256,52,Salaried,95734.08,724,5000,Electronics,6,7,1,0,7.11,Canada,4/17/2023,0.052228005,84.4,Low Risk
1257,50,Salaried,79008.55,644,5000,Home,9,13,2,0,9.21,Canada,2/7/2023,0.06328429,148.4,Medium Risk
1258,53,Student,16894.52,347,5000,Beauty,3,5,1,1,6.06,UK,5/16/2023,0.295953954,231.2,High Risk
1259,20,Unemployed,5508.74,331,2077.78,Beauty,3,5,0,0,6.94,Canada,4/21/2023,0.37717881,217.6,High Risk
1260,30,Unemployed,5000,304,2118.92,Electronics,6,14,1,0,8.11,USA,5/31/2023,0.423784,266.4,High Risk
1261,21,Student,9847.66,388,2626.01,Beauty,12,0,0,0,6.35,USA,8/24/2024,0.266663349,184.8,High Risk
1262,34,Unemployed,6530.53,330,1366.54,Electronics,9,0,0,0,8.48,Germany,6/22/2023,0.209254073,208,High Risk
1263,47,Student,22414.08,411,4093.92,Fashion,12,1,0,0,9.33,India,8/3/2024,0.182649477,177.6,High Risk
1264,18,Unemployed,5782.72,300,2018.31,Home,3,18,2,1,7.37,UK,8/22/2024,0.349024335,296,High Risk
1265,42,Salaried,75823.12,665,5000,Home,3,0,0,0,7.98,UK,11/11/2024,0.065942947,74,Medium Risk
1266,46,Student,11276.72,340,589.18,Home,12,0,0,0,9.7,Germany,4/4/2023,0.052247462,204,High Risk
1267,57,Salaried,52977.69,548,5000,Fashion,9,0,0,0,9.15,USA,9/23/2024,0.094379351,120.8,High Risk
1268,35,Student,13778.92,347,2889.45,Beauty,6,0,0,0,5.48,UK,11/22/2024,0.20970076,201.2,High Risk
1269,31,Student,20913.89,399,5000,Beauty,9,10,1,0,2.92,Canada,2/17/2023,0.239075562,220.4,High Risk
1270,55,Salaried,30542.58,453,5000,Fashion,9,18,1,1,9.1,Germany,7/27/2024,0.163705882,214.8,High Risk
1271,44,Self-Employed,41385.65,483,5000,Beauty,6,12,1,0,2.97,Australia,8/13/2024,0.120814823,190.8,High Risk
1272,23,Unemployed,12334,300,4829.2,Sports,6,24,3,1,5.16,UK,4/30/2023,0.391535593,328,High Risk
1273,46,Salaried,57183.06,567,5000,Sports,6,13,1,0,3.05,USA,2/22/2023,0.087438483,159.2,Medium Risk
1274,31,Salaried,28060.49,331,5000,Home,9,4,0,0,3.31,Australia,7/26/2024,0.178186482,215.6,High Risk
1275,55,Unemployed,12564.6,300,3479.54,Fashion,6,13,2,1,8.29,Canada,10/17/2024,0.276932015,286,High Risk
1276,40,Salaried,55291.12,558,5000,Fashion,6,12,1,0,5,USA,9/16/2024,0.090430434,160.8,Medium Risk
1277,24,Self-Employed,54372.39,528,5000,Electronics,12,8,1,1,6.27,USA,8/7/2024,0.091958437,164.8,High Risk
1278,59,Salaried,89893.88,652,5000,Beauty,3,24,2,0,6.09,India,6/4/2023,0.055621139,167.2,Medium Risk
1279,50,Student,11975.75,347,1234.26,Fashion,9,0,0,0,3.45,UK,1/8/2023,0.103063274,201.2,High Risk
1280,18,Student,7536.48,300,1849.34,Beauty,9,7,2,0,7.32,Canada,11/15/2024,0.245385113,274,High Risk
1281,32,Unemployed,8803.27,300,2965,Electronics,6,17,2,1,9.06,Australia,12/29/2024,0.336806664,294,High Risk
1282,18,Salaried,29956.22,405,5000,Fashion,12,15,2,0,9.33,UK,1/15/2023,0.166910244,248,High Risk
1283,39,Unemployed,5000,300,525.88,Sports,6,3,1,0,1.41,Germany,8/15/2024,0.105176,246,Medium Risk
1284,36,Self-Employed,78271.62,645,5000,Beauty,9,2,2,0,6.74,Canada,8/22/2024,0.063880114,126,Medium Risk
1285,54,Student,18160.12,419,100,Home,12,2,0,0,2.13,USA,12/5/2024,0.005506572,176.4,High Risk
1286,59,Student,21101.49,428,5000,Electronics,6,5,0,1,3.4,UK,8/3/2024,0.236950092,178.8,High Risk
1287,32,Salaried,29423.75,435,5000,Beauty,3,2,0,1,7.64,India,7/8/2024,0.169930753,170,High Risk
1288,31,Self-Employed,53318.68,589,5000,Sports,3,1,1,0,9.13,USA,6/14/2023,0.093775765,126.4,Medium Risk
1289,37,Self-Employed,39830.37,393,5000,Fashion,9,9,3,0,1.62,Australia,11/25/2024,0.125532351,260.8,High Risk
1290,23,Self-Employed,50263.78,548,5000,Home,9,4,0,0,5.8,Australia,2/3/2023,0.099475209,128.8,High Risk
1291,33,Unemployed,5535.19,300,1350.31,Sports,3,14,2,1,2.68,India,7/16/2024,0.243950072,288,High Risk
1292,53,Salaried,68458.85,584,5000,Beauty,6,3,0,0,6.96,USA,1/14/2023,0.073036576,112.4,Medium Risk
1293,46,Self-Employed,51135.16,554,5000,Sports,9,10,1,0,5.71,India,1/19/2023,0.097780079,158.4,Medium Risk
1294,53,Self-Employed,67771.06,635,5000,Home,12,0,0,0,5.05,Canada,6/17/2023,0.073777804,86,Medium Risk
1295,51,Student,8493.7,300,3392.8,Home,12,15,2,1,4.27,Germany,11/8/2024,0.399449003,290,High Risk
1296,44,Unemployed,24964.16,320,5000,Home,6,24,3,1,9.42,Germany,5/1/2023,0.200287132,320,High Risk
1297,57,Student,19076.58,335,5000,Fashion,6,13,2,0,6.74,Germany,5/2/2023,0.262101488,272,High Risk
1298,38,Student,17190.68,300,5000,Sports,3,18,3,1,4.89,Canada,8/21/2024,0.290855277,316,High Risk
1299,48,Unemployed,12602.5,346,1198.18,Sports,9,14,1,0,7.63,India,6/11/2023,0.095074787,249.6,High Risk
1300,47,Salaried,29870.87,431,5000,Sports,9,3,0,0,7.68,Australia,2/23/2023,0.167387157,173.6,High Risk
1301,25,Student,22565.96,355,5000,Sports,9,16,2,1,8.75,Australia,1/17/2023,0.22157267,270,High Risk
1302,25,Student,5000,346,2558.73,Home,3,0,0,0,3.19,Australia,2/10/2023,0.511746,201.6,High Risk
1303,52,Salaried,61218.74,587,5000,Beauty,6,0,0,0,9.07,India,4/23/2023,0.081674337,105.2,Medium Risk
1304,22,Student,11094.39,307,100,Home,3,4,2,1,3.95,Australia,3/16/2023,0.009013565,265.2,High Risk
1305,48,Student,27061.72,340,5000,Home,9,10,2,0,8.22,UK,5/20/2023,0.184762831,264,High Risk
1306,45,Student,13546.32,399,3681.15,Fashion,12,11,1,0,1.54,USA,2/19/2023,0.271745389,222.4,High Risk
1307,43,Self-Employed,89688.55,671,4769.02,Electronics,3,10,1,0,8.21,Canada,2/10/2023,0.05317312,111.6,Medium Risk
1308,49,Unemployed,8634.6,347,2052.07,Home,12,10,1,0,5.6,Australia,9/4/2024,0.237656637,241.2,High Risk
1309,35,Self-Employed,54343.85,504,5000,Electronics,3,7,2,0,5.25,Australia,11/26/2024,0.092006731,192.4,High Risk
1310,24,Unemployed,5000,300,2515.09,Home,12,5,0,0,6.99,UK,4/10/2023,0.503018,230,Medium Risk
1311,58,Unemployed,20224.5,343,5000,Beauty,3,10,2,0,6.8,Germany,3/15/2023,0.2472249,262.8,High Risk
1312,52,Salaried,38763.64,434,5000,Sports,9,7,1,0,4.78,Australia,5/3/2023,0.128986855,200.4,High Risk
1313,56,Self-Employed,69724.15,621,5000,Home,6,5,1,0,8.48,Australia,2/8/2023,0.071711165,121.6,Medium Risk
1314,51,Self-Employed,64101.29,602,5000,Sports,12,18,1,0,1.67,Australia,7/18/2024,0.07800155,155.2,Medium Risk
1315,58,Unemployed,7534.5,329,2848.5,Home,12,12,1,1,3.26,Canada,6/29/2023,0.37806092,252.4,High Risk
1316,22,Student,13571.71,337,2062.82,Fashion,3,15,1,0,6.97,Australia,10/22/2024,0.151994111,255.2,High Risk
1317,38,Self-Employed,40997.1,515,5000,Home,6,13,1,0,3.01,India,11/3/2024,0.121959846,180,High Risk
1318,25,Unemployed,15591.26,300,5000,Fashion,9,14,1,1,9.2,Australia,3/4/2023,0.320692491,268,High Risk
1319,29,Student,23046.72,398,5000,Sports,3,4,1,1,9.1,USA,10/2/2024,0.216950612,208.8,High Risk
1320,57,Student,35244.5,378,5000,Electronics,3,21,2,1,1.68,USA,4/22/2023,0.141866107,270.8,High Risk
1321,43,Student,26362.29,440,5000,Fashion,6,2,0,1,3.61,Australia,6/8/2023,0.189664858,168,High Risk
1322,26,Student,19102.88,362,5000,Beauty,12,11,2,1,1.57,UK,3/27/2023,0.261740638,257.2,High Risk
1323,22,Student,16091.41,399,5000,Home,3,1,1,1,4.53,Canada,1/12/2023,0.31072479,202.4,High Risk
1324,40,Student,12900.28,407,1139.8,Beauty,6,0,1,0,2.87,India,4/13/2023,0.088354671,197.2,High Risk
1325,38,Unemployed,5000,300,301.87,Electronics,3,15,1,0,4.93,Australia,8/6/2024,0.060374,270,High Risk
1326,52,Salaried,11781.96,375,2201.71,Beauty,9,1,0,0,9.01,USA,12/23/2024,0.186871285,192,High Risk
1327,40,Salaried,52619.07,502,4371.09,Beauty,3,8,1,0,9.07,Canada,9/9/2024,0.083070453,175.2,High Risk
1328,27,Student,6004.14,300,1962.92,Beauty,9,21,1,1,7.17,India,11/24/2024,0.326927753,282,High Risk
1329,59,Self-Employed,79914.56,729,5000,Fashion,3,11,1,0,5.6,USA,6/23/2023,0.062566821,90.4,Low Risk
1330,55,Student,23571.63,440,5000,Beauty,3,3,0,1,7.72,Canada,11/6/2024,0.212119399,170,High Risk
1331,47,Unemployed,8422.11,302,3268.01,Fashion,6,2,1,1,3.26,UK,3/25/2023,0.388027466,243.2,High Risk
1332,54,Self-Employed,72412.41,653,5000,Electronics,3,6,1,0,3.11,Germany,5/12/2023,0.069048938,110.8,Medium Risk
1333,26,Student,19353.25,349,5000,Fashion,9,19,1,1,1.4,UK,8/5/2024,0.25835454,258.4,High Risk
1334,36,Salaried,39530.99,501,5000,Electronics,3,1,0,0,8.58,Germany,9/28/2024,0.126483045,141.6,High Risk
1335,29,Student,19933.46,414,5000,Fashion,3,10,1,0,2.9,USA,5/23/2023,0.250834526,214.4,High Risk
1336,19,Self-Employed,42708.85,516,5000,Beauty,9,0,0,1,5.77,India,3/14/2023,0.117071754,133.6,High Risk
1337,35,Self-Employed,63630.51,599,5000,Sports,3,2,0,0,5.53,Germany,5/26/2023,0.078578657,104.4,Medium Risk
1338,45,Unemployed,13528.04,300,1896.39,Beauty,6,11,2,0,5.78,Germany,6/29/2023,0.14018217,282,High Risk
1339,26,Unemployed,9073.14,308,874.15,Beauty,12,5,0,0,6.32,India,1/10/2023,0.096344816,226.8,High Risk
1340,54,Salaried,74115.51,690,5000,Sports,6,3,0,0,6.15,USA,6/28/2023,0.067462263,70,Medium Risk
1341,23,Student,15298.37,365,4659,Electronics,3,19,1,0,6.36,UK,9/27/2024,0.304542249,252,High Risk
1342,28,Self-Employed,72080.95,601,5000,Electronics,3,10,1,0,9.28,Australia,11/25/2024,0.069366455,139.6,Medium Risk
1343,45,Salaried,66547.4,593,5000,Fashion,9,16,1,0,3.66,USA,11/23/2024,0.075134415,154.8,Medium Risk
1344,46,Student,17140.59,317,5000,Home,9,15,3,1,9.81,USA,4/23/2023,0.291705245,303.2,High Risk
1345,19,Salaried,32584.11,373,5000,Beauty,9,11,2,0,2.82,Canada,1/27/2023,0.153449028,252.8,High Risk
1346,58,Student,17509.58,337,5000,Fashion,6,8,2,0,2.97,India,7/23/2024,0.285557963,261.2,High Risk
1347,57,Salaried,46451.05,542,5000,Home,12,2,0,0,3.5,UK,5/25/2023,0.107640193,127.2,High Risk
1348,19,Unemployed,7042.22,359,1765.73,Sports,9,3,0,1,7.89,Canada,7/24/2024,0.250734853,202.4,High Risk
1349,44,Student,27411.61,372,5000,Beauty,3,18,2,1,6.05,Australia,9/9/2024,0.182404463,267.2,High Risk
1350,19,Self-Employed,51363.22,523,5000,Home,6,2,0,1,1.76,Germany,4/11/2023,0.097345922,134.8,High Risk
1351,31,Student,19910.73,374,5000,Fashion,12,1,0,1,2.18,USA,11/25/2024,0.251120878,192.4,High Risk
1352,53,Unemployed,9279.34,316,2156.46,Electronics,9,1,1,0,5.49,USA,10/13/2024,0.232393683,235.6,High Risk
1353,43,Self-Employed,81872.65,708,5000,Fashion,6,10,1,0,5.39,USA,5/22/2023,0.061070455,96.8,Low Risk
1354,21,Salaried,28461.93,424,5000,Sports,12,1,0,1,6.71,Canada,7/27/2024,0.175673259,172.4,High Risk
1355,32,Self-Employed,58467.89,561,5000,Electronics,6,17,1,1,9.51,UK,8/6/2024,0.085517025,169.6,Medium Risk
1356,50,Salaried,82156.47,641,5000,Beauty,9,3,0,0,2.35,Australia,6/30/2023,0.060859479,89.6,Medium Risk
1357,28,Student,18141.04,373,3677.87,Sports,6,2,0,1,3.03,Canada,2/25/2023,0.20273755,194.8,High Risk
1358,59,Salaried,49041.18,513,5000,Sports,9,17,1,1,6.43,India,12/5/2024,0.101955132,188.8,High Risk
1359,51,Salaried,52285.16,547,5000,Electronics,12,17,1,1,6.88,India,3/9/2023,0.095629429,175.2,High Risk
1360,36,Salaried,32398.57,417,5000,Beauty,12,8,1,1,8.53,Germany,6/1/2023,0.154327799,209.2,High Risk
1361,29,Unemployed,7324.89,300,3536.45,Electronics,12,10,1,1,8.68,Canada,2/18/2023,0.482799059,260,High Risk
1362,54,Student,24643.64,365,5000,Beauty,6,9,2,0,1.78,Australia,3/24/2023,0.202892105,252,High Risk
1363,30,Self-Employed,50982.26,563,5000,Fashion,12,0,0,0,7.75,Australia,8/26/2024,0.09807333,114.8,Medium Risk
1364,58,Salaried,76383.36,720,5000,Home,9,2,0,0,8.69,Germany,12/26/2024,0.065459283,56,Low Risk
1365,48,Salaried,61975.56,585,4862.27,Sports,9,9,1,0,4.46,UK,5/12/2023,0.078454636,144,Medium Risk
1366,32,Self-Employed,60697.24,578,5000,Beauty,12,13,1,0,4.21,India,8/5/2024,0.082376068,154.8,Medium Risk
1367,54,Salaried,75582.23,679,5000,Home,12,17,1,0,3.54,India,12/16/2024,0.066153116,122.4,Medium Risk
1368,48,Salaried,78585.7,625,5000,Beauty,12,9,2,0,3.38,USA,1/17/2023,0.063624807,148,Medium Risk
1369,54,Self-Employed,62401.55,548,5000,Home,9,9,2,0,4.75,Canada,9/26/2024,0.080126215,178.8,High Risk
1370,35,Self-Employed,51682.13,533,5000,Home,6,14,1,0,6.6,Australia,1/16/2023,0.096745239,174.8,High Risk
1371,56,Unemployed,15755.84,348,4334.2,Home,3,4,0,1,7.84,USA,3/14/2023,0.275085302,208.8,High Risk
1372,25,Salaried,58874.08,598,5000,Sports,6,4,0,0,6.47,Germany,3/7/2023,0.084927017,108.8,Medium Risk
1373,36,Self-Employed,26283.53,373,5000,Beauty,12,11,2,0,8.78,UK,8/14/2024,0.190233199,252.8,High Risk
1374,30,Self-Employed,90672.46,799,5000,Electronics,3,2,0,0,3.91,India,5/7/2023,0.055143535,24.4,Low Risk
1375,33,Salaried,39582.18,506,5000,Electronics,6,1,0,0,4.98,Canada,1/24/2023,0.12631947,139.6,High Risk
1376,35,Unemployed,7761.38,300,1282.39,Fashion,6,10,1,0,8.61,India,1/13/2023,0.16522706,260,High Risk
1377,28,Salaried,64395.94,620,5000,Electronics,12,1,0,0,8.02,UK,1/30/2023,0.077644647,94,Medium Risk
1378,38,Self-Employed,67484.21,551,5000,Beauty,3,10,2,0,2.86,UK,8/10/2024,0.074091406,179.6,Medium Risk
1379,54,Student,5000,300,1792.05,Beauty,6,14,2,1,2.12,India,2/4/2023,0.35841,288,High Risk
1380,42,Salaried,64970.98,603,5000,Fashion,9,3,0,0,1.64,India,10/4/2024,0.076957435,104.8,Medium Risk
1381,54,Student,14675.73,319,5000,Home,9,12,1,0,2.68,Australia,3/19/2023,0.340698555,256.4,High Risk
1382,37,Student,12113.9,327,3402.24,Beauty,3,3,0,0,4.26,Australia,4/25/2023,0.280854225,215.2,High Risk
1383,21,Salaried,35346.67,441,5000,Electronics,9,13,3,1,5.61,India,5/20/2023,0.141456041,249.6,High Risk
1384,44,Salaried,33183.54,440,5000,Fashion,9,15,2,0,9.26,Australia,3/16/2023,0.150677113,234,High Risk
